,username,created_at,cleaned_text
278,acciona,2023-07-11T07:21:53.000Z,social development initiative peru participation volunteer teaching child
279,acciona,2023-07-12T09:09:39.000Z,developed tenyear plan protect biodiversity drive progress rodrigues island autonomous island mauritius know detail
280,acciona,2023-07-12T17:00:01.000Z,news renewed operation maintenance contract sanitation system municipality amorebietaetxano bizkaia managing various stage since
282,acciona,2023-07-19T06:26:46.000Z,worker embalse carén project supported donation cap campaign
283,acciona,2023-07-19T14:21:20.000Z,news carried third treatment plant philippine east subsequent operation…
284,acciona,2023-07-19T14:21:22.000Z,internationally awarded promotion innovative management occupational health safety
285,acciona,2023-07-19T16:29:02.000Z,talk inclusion prototype wearable technology make possible operate wheelchair electronic devices…
286,acciona,2023-07-20T12:00:02.000Z,termite mound structure provide building printed biomimetic building passive ventilation carbon neutral discover process
287,acciona,2023-07-21T06:19:33.000Z,garde architecture excellence execution solution improved still improve life
288,acciona,2023-07-21T06:25:41.000Z,news completed third treatment plant philippine east subsequent operation…
289,acciona,2023-07-21T11:59:29.000Z,come royal palace attend latest multimedia show theme
290,acciona,2023-07-22T10:03:00.000Z,weather station photovoltaic plant work trinidad fonseca oampm technician chile tell thank much trinidad edefoul
291,acciona,2023-07-23T10:00:02.000Z,look like museum century construction seira hydroelectric power plant continues produce clean energy beauty architecture machinery true sens miss gallery video
292,acciona,2023-07-24T08:16:03.000Z,innovation differentiation value creation challenge company find foster gener…
293,acciona,2023-07-24T18:25:27.000Z,station plant work find trinidad fonseca techni…
294,acciona,2023-07-24T18:25:32.000Z,worker trained importance compliance process
295,acciona,2023-07-24T18:25:35.000Z,compliance team carried round training peru importance compliance processes…
296,acciona,2023-07-24T18:25:52.000Z,deib policy initiative objective creating maintaining work environment free discrimination harassment…
297,acciona,2023-07-25T07:11:13.000Z,impressive transportation blade make juan marcona peru know…
298,acciona,2023-07-25T10:24:00.000Z,task decarbonization plan remote island
299,acciona,2023-07-25T11:45:06.000Z,local impact green financing framework
300,acciona,2023-07-25T11:46:28.000Z,day academy program begin mexico immerse company business with…
301,acciona,2023-07-25T11:52:46.000Z,carry work prevent forest fire castilla león ahatahkf
303,acciona,2023-07-26T06:41:13.000Z,unmatched milestone history
304,acciona,2023-07-26T06:42:23.000Z,cactus teach produce green hydrogen
305,acciona,2023-07-26T10:59:07.000Z,launch supplier program accompany part cad…
306,acciona,2023-07-27T07:56:09.000Z,selected build operate bridge calcasieu river louisiana
307,acciona,2023-07-27T15:43:11.000Z,build project canada lxar
308,acciona,2023-07-27T16:23:23.000Z,breaking news carry several pilot project based
309,acciona,2023-07-27T20:06:42.000Z,achieved profit euro half fact thread pcevc
310,acciona,2023-07-27T20:08:27.000Z,investment euro distributed fundamentally nordex real estate pcevc
311,acciona,2023-07-28T06:30:36.000Z,lesson sustainable regeneration generous intelligent life plant
312,acciona,2023-07-30T10:00:01.000Z,bank shape unattainable traditional technique created puerta barqueta real estate development seville confirms potential architectural discover given life hybrid furniture sculpture
313,acciona,2023-07-31T06:16:26.000Z,know part sustainability master plan committed
314,acciona,2023-07-31T06:19:56.000Z,warming arctic encourage meteorological phenomenon torrential rain heat wave areas…
315,acciona,2023-07-31T06:20:26.000Z,robot plant tree reforest amazon uzgbkultg
316,acciona,2023-08-01T11:42:15.000Z,deib policy initiative objective creating maintaining work environment free discrimination harassment…
317,acciona,2023-08-01T11:42:19.000Z,electric mobility gain momentum time switch electric ggkaxt
318,acciona,2023-08-02T07:00:01.000Z,celebration alert year date mark humanity consumed resource planet capable generating year tcoxhwzazhjt
319,acciona,2023-08-03T06:18:59.000Z,philippine
320,acciona,2023-08-03T06:19:41.000Z,alarming mean humanity consumed the…
321,acciona,2023-08-03T06:21:11.000Z,local impact green financing framework kmoo…
322,acciona,2023-08-03T06:21:45.000Z,win accelerates infrastructure consolidates nordex
323,acciona,2023-08-03T06:21:46.000Z,local impact green financing framework
324,acciona,2023-08-03T06:21:55.000Z,robot plant tree reforest amazon
325,acciona,2023-08-04T11:38:12.000Z,latest news impressive project miss anything
326,acciona,2023-08-05T10:00:02.000Z,recycle wind blade solar plant avsvf
327,acciona,2023-08-05T10:17:13.000Z,tired saying great example mirror look
328,acciona,2023-08-07T06:27:14.000Z,dream city obligation urbanite leave following generation something better…
329,acciona,2023-08-07T06:45:28.000Z,green hydrogen bahía quintero hvbq project promotes enagás quintero awarded…
330,acciona,2023-08-08T06:18:46.000Z,support construction communal premise oasis human settlement linked within framework
331,acciona,2023-08-08T10:18:59.000Z,seville plan install refrigerated solarpowered shelter solutions…
332,acciona,2023-08-08T10:19:19.000Z,news foundation announced water project chile know details…
333,acciona,2023-08-08T10:19:24.000Z,news foundation announced water project chile learn details…
334,acciona,2023-08-10T06:23:50.000Z,awarded major road interchange project adelaide australia
335,acciona,2023-08-10T06:23:54.000Z,practice knowledge indigenous people live harmony natural environment teach lot…
336,acciona,2023-08-10T06:24:02.000Z,finished finishing bachelor master study interest soon the…
337,acciona,2023-08-10T12:12:35.000Z,concentration precision teamwork built photovoltaic plant vnngpfsns
338,acciona,2023-08-10T12:13:26.000Z,finished finishing bachelor master study interest soon the…
339,acciona,2023-08-10T12:13:31.000Z,tūhono pūhoi warkworth highway opened zealand congratulation
340,acciona,2023-08-10T12:13:33.000Z,tūhono pūhoi warkworth highway open zealand congratulation
341,acciona,2023-08-10T12:13:36.000Z,tūhono pūhoi warkworth highway open zealand congratulation
342,acciona,2023-08-10T12:13:44.000Z,renewable biofuel heavy machinery within fargomoorhead project
343,acciona,2023-08-14T15:02:15.000Z,awarded major road interchange project adelaide australia
344,acciona,2023-08-15T10:00:01.000Z,frequency intensity atmospheric river increase risk heavy rain flooding chile already experienced street discover phenomenon pgok
345,acciona,2023-08-16T06:14:59.000Z,frequency intensity atmospheric river increase risk heavy rain flooding…
346,acciona,2023-08-16T06:16:11.000Z,renewable hybridization wind shake hand lzaz
347,acciona,2023-08-16T06:34:16.000Z,selected build operate bridge calcasieu river louisiana
348,acciona,2023-08-16T10:00:00.000Z,year launched commercial wind farm spain discover evolution wind turbine convert wind power energy energy transition
349,acciona,2023-08-16T10:28:16.000Z,news summer build project canada
350,acciona,2023-08-17T07:22:59.000Z,renewable hybridization wind shake hand
351,acciona,2023-08-17T07:23:22.000Z,forest fire spain aggravated effect production
352,acciona,2023-08-17T07:23:26.000Z,holistic vision employee wellbeing
353,acciona,2023-08-17T07:23:29.000Z,tree current period warmest year ucjjxukj
354,acciona,2023-08-17T09:05:50.000Z,record solar generation spain kzsm
355,acciona,2023-08-17T11:08:34.000Z,renewable hybridization wind shake hand nmgh
356,acciona,2023-08-17T11:08:36.000Z,renewable hybridization wind join hand aabfi
357,acciona,2023-08-18T06:04:07.000Z,trained school promoter gender equality pachacútec group student attended…
358,acciona,2023-08-18T10:00:02.000Z,water reuse essential fight drought promote circular economy protect local ecosystem investigates reuse solution
359,acciona,2023-08-18T11:38:40.000Z,chemical recycling breaking plastic reuse sustainably vkoyqadxu
360,acciona,2023-08-18T11:38:43.000Z,news summer build project canada
361,acciona,2023-08-19T10:00:00.000Z,robot already home built concrete printing aldwei
362,acciona,2023-08-20T10:00:01.000Z,story like share elevator contributes reestablishing historic round trip nansa river spain
363,acciona,2023-08-21T07:04:52.000Z,beautiful architecture beautiful engineering
364,acciona,2023-08-21T08:20:35.000Z,concludes second version academy program peru tour pachacútec wwtp activity…
365,acciona,2023-08-21T08:20:56.000Z,trained school promoter gender equality pachacútec group student attended…
366,acciona,2023-08-21T08:22:33.000Z,sustainability business presented chile requires strategic digital transformation plan advance…
367,acciona,2023-08-21T12:04:48.000Z,promotes sport promote physical health worker participate…
368,acciona,2023-08-22T10:59:28.000Z,green hydrogen industry require approximately worker carolina…
369,acciona,2023-08-22T18:16:00.000Z,chemical recycling open sustainable circular manufacturing plastic reducing environmental impact material work
370,acciona,2023-08-23T18:24:00.000Z,energy present everything around biomass best example type renewable energy work lsbxhsbt
371,acciona,2023-08-25T06:15:05.000Z,concludes second version academy program peru tour pachacútec wwtp activity…
372,acciona,2023-08-27T10:00:01.000Z,foundation brings clean socially economically sustainable electricity remote population peruvian amazon discover journey light report peru hoga
373,acciona,2023-08-28T06:12:28.000Z,wind farm photovoltaic plant space optimize electrical grid reduce environmental footprint…
374,acciona,2023-08-28T06:13:28.000Z,considered advantage volunteering using excuse lack time wait minute…
375,acciona,2023-08-28T06:24:13.000Z,sewing decarbonizing convert textile fiber zzba
376,acciona,2023-08-28T10:00:00.000Z,real estate contributes transforming city space wellbeing live make possible paving towards zeroemission building learn
377,acciona,2023-08-29T06:16:01.000Z,finding solution face climate emergency affect planet everyones task
378,acciona,2023-08-29T10:00:00.000Z,𝗥𝗲𝘂𝗿𝗯𝗮𝗻𝗶𝘇𝗮𝗰𝗶𝗼́𝗻 concrete jungle sustainable urbanization city adapt climate crisis suffering consequence pnbmfwj
379,acciona,2023-08-29T10:10:59.000Z,biomass plant work yxpnslyhf
380,acciona,2023-08-29T10:11:40.000Z,history relationship work family left double work profile
381,acciona,2023-08-29T12:39:58.000Z,green hydrogen valley caribbean island make possible agreement entity and…
382,acciona,2023-08-30T12:38:34.000Z,talk 𝐯𝐞𝐧𝐭𝐚𝐣𝐚𝐬 𝐃𝐄𝐈𝐁 promoting equity belonging company can…
383,acciona,2023-09-01T20:00:00.000Z,optimize operating condition plant reducing energy reagent consumption maximizing relying technology based data machine learning advanced sensorization click learn
384,acciona,2023-09-02T10:00:00.000Z,construction largest wind farm southern hemisphere progressing latest image english
385,acciona,2023-09-03T10:00:02.000Z,union make force diversity applies life course engineering composite material already present future construction
