,username,text,created_at
106,abbgroupnews,"ABB invests in edge-to-cloud platform innovator @pratexo. ABB and Pratexo will co-develop edge computing solutions to improve security, autonomy and resilience for decentralized electrical networks
Read more: https://t.co/bTdt6ygE5W 
#technology #softwaredevelopment #iot https://t.co/2CPf0zLc2J",2023-08-22T07:44:04.000Z
107,abbgroupnews,"Meet Johnie Watkins, one of our Senior Field Engineers based in North Carolina, and an everyday hero. With 20 years under his belt at #ABB, Johnie leads our team of engineers to deliver the best possible outcomes for our customers. Read more: https://t.co/Ky9D4sLOZv
#Engineering https://t.co/pjUxFqLOmX",2023-08-24T09:04:10.000Z
108,abbgroupnews,"“Adaptability and agility are key” - Meet Gloria Eng, Business Manager at #ABBEnergyIndustries where she has excelled for an impressive 17 years. Today, she pays forward the support and inspiration she received to empower the women within her team.
https://t.co/BifunAN8A7 https://t.co/AoLFFPXxO4",2023-09-01T08:27:40.000Z
109,abbgroupnews,"Will you take the ABB Review readership survey today?

Reader feedback is important to chart the future course of the ABB Review, our corporate journal and you are invited to take part in our 5-minute survey: https://t.co/Stq4kSXHJ3. 
Thanks for your time!",2023-09-04T06:11:25.000Z
110,abbgroupnews,"ABB invests in strategic partnership with clean energy start-up, @WindESCo, to offer end-to-end #windenergy portfolio. The investment will strengthen ABB’s position as a key enabler of a low carbon society.
Read more: https://t.co/aJoVgPBoCF
#RenewableEnergy #sustainability https://t.co/BHJ8N0eznI",2023-09-06T07:11:25.000Z
111,abbgroupnews,"Leading with #technology! 
ABB has achieved a significant world-first by bringing the benefits of IE5 ultra-premium efficiency to electric motors in the hazardous area sector.
Discover more: https://t.co/YJ542vaUH5
#EnergyEfficiency #DidYouKnow https://t.co/YiVAd11L4p",2023-09-07T07:52:56.000Z
112,abbgroupnews,"Transforming industry to achieve a more productive, sustainable future! 
ABB Ability™ #Manufacturing Execution System brings Jujo Thermal real-time visibility, operational intelligence &amp; #automation across the value chain.
Find out how👉 https://t.co/h5zKT35iRT
#betterdecisions https://t.co/0KSIuUOEgH",2023-09-08T08:21:39.000Z
113,abbgroupnews,"Better decisions for production efficiency!
Stora Enso uses ABB Ability™ solution to optimize and streamline renewable packaging production.
Find out more: https://t.co/zSy94Mfahe
#ABB_Ability #manfacturing #DataAnalytics https://t.co/GOHLV1DMmR",2023-09-12T10:30:00.000Z
114,abbgroupnews,"ABB to invest $280 million in its European #Robotics  hub in #Sweden. The campus will strengthen ABB’s “local for local” set up to help meet growing demand for flexible #automation and robotics solutions close to its European customers.
Read more: https://t.co/GnR0HKiQ9e https://t.co/udfZIsZVSn",2023-09-13T07:03:24.000Z
115,abbgroupnews,"Expanding ABB's manufacturing footprint in Europe.
ABB will build a new state-of-the-art #robotics campus in Sweden, providing customers with AI-enabled collaborative and industrial #robots, as well as digital solutions to support flexible #automation.
👉https://t.co/SUB1Es3Tnp https://t.co/muOi4Lz8i4",2023-09-15T08:23:32.000Z
116,abbgroupnews,"ABB to power @Samskip's new hydrogen-fueled container vessels. 🚢⚓
These vessels are among the first in the world to demonstrate the potential of #hydrogen fuel cells as a clean and renewable fuel source.
Discover more: https://t.co/B6KYM86ogy
#shipping #technology https://t.co/kZoxC7pH4o",2023-09-21T08:33:44.000Z
117,abbgroupnews,"Leading with #technology - ABB is one of the top PCT applicants in Switzerland. Find out more 👇
#innovation https://t.co/k40jqvrB50",2023-09-22T13:20:29.000Z
118,abbgroupnews,"ABB and @ExportDevCanada agree on global partnership of up to US$ 2.9bln for financing clean tech projects.
Read more: https://t.co/XARZuXqClR
#technology #Sustainability https://t.co/T7kUNJzoYF",2023-09-27T08:19:19.000Z
119,abbgroupnews,"ABB #technology protects critical work at the Francis Crick Institute, the largest biomedical laboratory in Europe. 
Read more: https://t.co/CiYdvaXE67 https://t.co/f55AmFcSyA",2023-10-03T08:44:18.000Z
120,abbgroupnews,"What is the highest skyscraper in #Singapore?
Guoco Tower, designed by Skidmore, Owings &amp; Merril, is an impressive high-rise with public spaces and greenery for everyone, enhances livability in a dense urban habitat. 
Discover more architectural designs: https://t.co/j9uhwsfxuQ https://t.co/7111NIZmA2",2023-10-04T07:30:00.000Z
121,abbgroupnews,"ABB applies electrical expertise at major green #hydrogen site in Denmark. The 1 GW plant will produce 90,000 tons of green hydrogen per year, the equivalent of about 1.9 million barrels of oil per year.
Read more: https://t.co/Tsvbsy0FxH
#sustainability #renewables https://t.co/iSubwmxJrh",2023-10-11T08:17:43.000Z
122,abbgroupnews,"ABB will release its Q3 2023 results at 7:00 a.m. CEST on Wednesday, October 18, 2023. A webcast hosted by Björn Rosengren, CEO and Timo Ihamuotila, CFO will take place at 10:00am CEST on the same day.
To register for the webcast 👉https://t.co/yeNiizIj1s https://t.co/phfHyzz1Vb",2023-10-17T06:26:38.000Z
123,abbgroupnews,"ABB Q3 2023 results - Positive book-to-bill, high margin and strong cash flow delivery.
Read more: https://t.co/E7HE4Q4f3E https://t.co/VfmRYmjR4U",2023-10-18T04:56:31.000Z
124,abbgroupnews,"CFO, Timo Ihamuotila, shares his thoughts on ABB's Q3 2023 performance.
Read more: https://t.co/E7HE4Q4f3E https://t.co/Ji51mpO53G",2023-10-18T14:53:44.000Z
125,abbgroupnews,"ABB and @imperialcollege extend carbon capture collaboration to support future workforce and #EnergyTransition.
Read more: https://t.co/RP46daUS1f https://t.co/Z8lnkPCcS7",2023-10-25T12:18:48.000Z
126,abbgroupnews,"ABB appoints Mathias Gaertner as General Counsel and Company Secretary.
Read more: https://t.co/zmgCion3H9 https://t.co/7cxAA8jR3p",2023-10-30T09:12:18.000Z
127,abbgroupnews,"ABB and Carnival Corporation sign strategic partnership for Azipod® propulsion services.
Read more: https://t.co/zS2AGcX67U

#ABBMarineandPorts #LuxuryOfSilence #Azipod https://t.co/8DVxcGgn0G",2023-10-31T09:24:28.000Z
128,abbgroupnews,@Hekmanx @ABBMexico We're sorry this. Please try the ABB contact center for Mexico: https://t.co/2QEkXNDGED,2023-11-01T07:56:11.000Z
129,abbgroupnews,"ABB’s announces its new partnership with Samsung C&amp;T.  The new collaboration will enable even greater livability and #energyefficiency of large residential and commercial buildings.
Read more: https://t.co/gjeIXEmi3G 
#smartbuilding #automation https://t.co/hJdFGJa7fZ",2023-11-13T09:48:00.000Z
130,abbgroupnews,"CHF 45 million investment in #Switzerland: ABB opens new multipurpose building. The investment reaffirms #ABB’s commitment to Switzerland as a business location.
Read more: https://t.co/vZSmszMCfo https://t.co/G1buSr0ysC",2023-11-16T13:27:51.000Z
131,abbgroupnews,"ABB signs €500 million EIB financing to further drive smart and sustainable #electrification technologies.
Read more: https://t.co/ZyUo53Os9B
#technology #EnergyTransition #innovation https://t.co/Xd9xUmGI8D",2023-11-21T09:13:23.000Z
132,abbgroupnews,"Copper producer @AurubisOlen boosts uptime by 10% with data insights and expertise from ABB.
Find out more: https://t.co/45qqkc7hCn

#mining #betterdecisions #ABB_Ability https://t.co/zSl0kE41LG",2023-11-27T17:58:29.000Z
133,abbgroupnews,"Greek city of Naousa makes every drop of #water count with ABB #automation solutions.
Find out more: https://t.co/tXklbagAlh https://t.co/zCEqrxdfpb",2023-11-28T06:00:01.000Z
134,abbgroupnews,"ABB Capital Markets Day 2023: Setting new standards.
Today, #ABB will provide an update on its successful transformation, financial targets and how the company will benefit from key secular trends across its #business areas.
Read more: https://t.co/1n397l5Arg
#technology https://t.co/Ew32k92TbY",2023-11-30T05:10:20.000Z
135,abbgroupnews,"ABB believes in an inclusive #energytransition to a net-zero future 🌍 
Our gender-neutral parental leave program underscores our commitment to creating safe, fair, and inclusive working environments where our people can thrive.
Thanks to @ert_eu for highlighting best practice! https://t.co/ieqt9viAFa",2023-12-08T09:39:50.000Z
136,abbgroupnews,"ABB and @gravitricity to collaborate on #energystorage systems using end-of-life mine shafts and hoist #technology 
Read more: https://t.co/Vqaq5HvozM https://t.co/RT8bVw1XE7",2023-12-11T09:18:00.000Z
137,abbgroupnews,"Smart robotic #automation solutions from ABB to support #sustainability targets for @volvocars. ABB to supply over 1,300 #robots for the next generation of Volvo #electricvehicles. 
Read more: https://t.co/XH9lHU6uLb https://t.co/VUmjhgLMmE",2023-12-19T09:11:09.000Z
138,acciona,"𝗥𝗲𝗱𝘂𝗰𝗶𝗿, 𝗥𝗲𝘂𝘁𝗶𝗹𝗶𝘇𝗮𝗿, 𝗥𝗲𝗰𝗶𝗰𝗹𝗮𝗿. The true circular city is based on the 3 Rs. But what do we mean when we talk about a circular city? 🌆

What better than on #WorldRecyclingDay to tell you about it ♻️ https://t.co/yakMT0SLEp",2023-05-17T07:00:01.000Z
139,acciona,"RT @ACCIONACareers: It is never too late to continue training. With the new development and continuous training methods, you can retrain yourself…",2023-05-17T12:45:51.000Z
140,acciona,RT @ACCIONA_CL: The main challenge when it comes to achieving more efficient recycling is to collect clothing items 👕 and separate them according to…,2023-05-17T14:42:12.000Z
141,acciona,RT @ACCIONAEnergia: We enter Thailand with five 436MW wind projects that we will develop together with our subsidiary The Blue Cir…,2023-05-19T05:49:57.000Z
142,acciona,RT @ELICO97417164: Vote for the candidacy presented by @ACCIONA for the @acex_asociacion 2023 Awards! https://t.co/RW7GEjDYLq #ACCIONAte…,2023-05-19T05:51:17.000Z
143,acciona,RT @Amanda_SandN: What is the most sustainable and cheapest energy? The one that is not used and saved! https://t.co/KLLZaZQ2Cl #ACCIONAteam,2023-05-19T08:12:11.000Z
144,acciona,RT @Renata_RAlves: An innovative device to measure air quality will allow pollution to be monitored in homes and outdoors for…,2023-05-19T08:12:29.000Z
145,acciona,"RT @EventosUE: 📆@MARCA and @Acciona celebrate the event 'New urban vehicles, new way of driving' on May 2⃣4⃣

👉Do you…",2023-05-19T08:54:14.000Z
146,acciona,"Bees are VITAL for the planet 🐝 🌍#WorldBeeDay

👇This is what would happen if they disappeared 👇 https://t.co/GveaouVvlv",2023-05-20T10:00:02.000Z
147,acciona,RT @jlblasco: Vote for the candidacy presented by @ACCIONA for the @acex_asociacion 2023 Awards! https://t.co/GS4H1vG1JG #ACCIONAteam,2023-05-22T05:50:48.000Z
148,acciona,RT @JLBuenoMendez: ACCIONA will build the Riquelme-Torrepacheco section of the Murcia-Cartagena AVE https://t.co/XDPOCOya9s via @ACCIONA,2023-05-22T05:51:08.000Z
149,acciona,RT @YIRAJS: New metamaterial: a tactile concrete will generate energy @ACCIONA #Imnovation https://t.co/jrkmgJGG0c,2023-05-22T05:55:02.000Z
150,acciona,"RT @Amanda_SandN: .@ACCIONA crowns the dam of the Carén reservoir expansion project, in Chile https://t.co/OKdmsqg9lC #ACCIONAteam",2023-05-22T05:59:27.000Z
151,acciona,RT @EduardoSanjurjo: The San Juan de Marcona wind turbines are already in Peru | @ACCIONAEnergia https://t.co/JH4QeF0TmV #ACCIONAteam,2023-05-22T10:46:44.000Z
152,acciona,"RT @simaexpo: 📝 Real estate of the future. Short and medium term perspectives

🗓️ Wednesday 24 May
🕝 11:30-12:15
📍SIMAPRO1

@ACCIONA, @AX…",2023-05-22T11:04:40.000Z
153,acciona,"The conservation of the puma in Chile 🇨🇱 and the regeneration of the ecosystem: a success story that @tv_Amaro tells you on #WorldBiodiversityDay 🐈🌎

Don't miss the full story here 📺➡️https://t.co/hm036mdrg1 https://t.co/9Gxp4MgLX5",2023-05-22T15:04:54.000Z
154,acciona,RT @ALEJAND78010925: Vote for the candidacy presented by @ACCIONA for the @acex_asociacion 2023 Awards! https://t.co/RtVZph5YEM #ACCIONA…,2023-05-23T06:47:16.000Z
155,acciona,"RT @Enerclub: #EnergyNotebooks
In ""Mallorca, the first green hydrogen ecosystem on a European island"" @belenlinaresc Dtra. Innovation and…",2023-05-23T08:10:29.000Z
156,acciona,"RT @EventosUE: 2⃣4⃣ hours for the event 'New urban vehicles, new way of driving' celebrated by @MARCA and @Acciona

👉Last pla…",2023-05-23T08:29:27.000Z
157,acciona,"RT @voz_populi: Don't miss today, starting at 11 am our #DigitalMeeting with Miguel Ángel Rodríguez (@ACCIONA), expert in #Intel…",2023-05-23T08:45:37.000Z
158,acciona,RT @scout31v: The future 👇😍,2023-05-23T13:25:24.000Z
159,acciona,RT @mariovicente_: When you start digging... incredible things happen 🤯 @ACCIONA finds medieval remains during the rehabilitation of the…,2023-05-23T13:37:57.000Z
160,acciona,RT @DiegoramiroPini: When you start digging... incredible things happen 🤯 @ACCIONA finds medieval remains during the rehabilitation of…,2023-05-23T13:42:43.000Z
161,acciona,"RT @ACCIONACareers: 🙋 40 participants
💥 An innovative and interactive experience
💫 A digital environment

In this new edition, we get involved…",2023-05-23T13:49:50.000Z
162,acciona,"RT @EventosUE: ⚔️‘New urban vehicles, new way of driving’ #NewUrbanosMARCAVehicles #DescarbonizePlanet

🗣️Pepe Martí (@a…",2023-05-24T08:48:27.000Z
163,acciona,RT @Espanha_Brasil: 🏆 @ACCIONA receives an award for its risk prevention policy: it receives the Recognition of Merit in Business Management…,2023-05-24T11:06:18.000Z
164,acciona,"RT @ACCIONACareers: Do you want to be part of the @ACCIONA Academy Program in Spain? 

Get ready to have your first contact with the world…",2023-05-25T08:23:26.000Z
165,acciona,RT @campillo_elvira: Impressive 😲,2023-05-25T09:16:30.000Z
166,acciona,"RT @ACCIONAEnergia: 👏ACCIONAPLUG, has recently joined @H2Europe 
It is essential to participate in these organizations to identify…",2023-05-25T09:49:36.000Z
167,acciona,"RT @asun_padros: Do you want to be part of the Academy Program of 
@ACCIONA? 🇪🇸 Get ready to have your first contact with the professional world of…",2023-05-25T13:32:12.000Z
168,acciona,RT @Renata_RAlves: A study that will help you understand the employment implications of the specialized or generalist professional when staying…,2023-05-26T06:48:56.000Z
169,acciona,RT @Imnovation: We develop new corrosion protection strategies and analyze temperature patterns in industrial boilers…,2023-05-29T07:34:34.000Z
170,acciona,RT @Maria83831676: Initiative to promote honey production around the Sishen photovoltaic plant https://t.co/Aoa5g1TP8s vi…,2023-05-29T07:42:41.000Z
171,acciona,"RT @Imnovation: This impressive photovoltaic plant is installed in the Atacama Desert, Chile 🇨🇱, and represents a logistical 𝗴𝗿𝗮𝗻 𝗿𝗲𝘁𝗼…",2023-05-29T07:44:20.000Z
172,acciona,"RT @simaexpo: 🗨️ ""At the level of market demand, there is a difference between the institutional and final client. The final client may have more or…",2023-05-29T07:47:01.000Z
173,acciona,"RT @javiercerrudo: In this new edition of the Academy Program in Spain, we are more involved than ever with #youngtalent, bringing the…",2023-05-29T10:58:11.000Z
174,acciona,RT @Imnovation: Converting waste into a resource is one of the pillars of the circular economy 👉 a young researcher from @NUSingapore has...,2023-05-30T06:17:43.000Z
175,acciona,"RT @Renata_RAlves: ""NIPARMOX® is an efficient technology in line with the sustainability of @ACCIONA's operations"" https://t.co/2OpAuklk…",2023-05-30T06:17:53.000Z
176,acciona,RT @javiercerrudo: A study that will help you understand the employment implications of the specialized or generalist professional when staying...,2023-05-30T06:17:54.000Z
